class,tweet
1,Gabby why are you so ghetto
1,Im a bitch when Im hungry
1,Me put a twist tie on the bags of ice or you ll get it all over your car Kiersten NAHH bitch it ll be all cool
2,Cardinals score 1st They lead 1 0 in the top 3rd with birds on base NLCS SFvsSTL
2,Let s go Yankees
2,Charlie Day
2,I really want a girl to make me some brownies 128553 128557
1,I could b out here like some of these chicks in the streets slingin pussy for a couple dollars but im not
1,8220 Idk but I think niggas that like getting head are gay 128514 128514 128514 8221 bitch what
2,5sos are trash
2,chicken spaghetti trash
1,alcohol is liquid truth So if a girl is a hoe when she drinks she s naturally a hoe anyway
2,Nov 22 2012 Thanksgiving Dinner 2 00pm Proof on Main A day being preoccupied with a giant bird in your
2,Even the birds think this waking up early thing is bunk
2,so the ball did roll down the slope amp found a natural spot defending brother amp the scumbag 8230
1,Pistol whip my Dickau shoot yo bitch club up Sometimes freestyles be freestyles And I m okay with that
1,8220 Man just proofread amp edited this niggah sentence 128514 128514 128514 128514 128557 128557 128557 8221 feel like I m back in 6th grade doing daily oral la 8230
2,In Hopes of Recruiting More Women ISIS Opens Jihadi Finishing School
2,8220 Some of y all bios are trash 8221 Mine pretty good
1,If you hate me I dont care New flash bitch I dont live to please you aha
2,Who on GZ s defense team is paying media to trash the prosecution constantly
1,128514 128514 128514 128557 skitdaddle wit that shit hoe
1,are u fucking still talking bitch I wanna see that I don t give a fuck about your ugly ass girlfriend son
1,You messin with broke niggahs you gon be broke niggah 1043323 1043323 1043323 1043323 10071 65039
1,bitches came over yeah we threw a party
1,Life comes at you fast Guys today I found out that I m a side hoe 128533 128529 128530
1,I hope you all accidentally get a fat black bitch pregnant
1,Why you Worried bout a bitch weed clothes sex game system parties chillin but no job
1,Come thru Keyshia you queen of THOTs bitch
1,Just said cunt in front of this old lady I kinda froze then she yelled YEAH YOU TELL THAT CUNT Is it too late in life to get adopted
1,8220 That pussy so wet she gotta dry outside 8221 stop telling my business
1,my nigga is a bad ass bitch forreal forreal 128514 128151 128139
1,lol tell Liv none of her usual redneck hillbilly places an none of ur black gangsta places either
1,I done hit bout 6 threes out this bitch
1,S O To all the hoes waiting up for that goodnight text Bitch please that nigga don t love you
1,Comcast stop being twat and actually work thanks
1,She don t get emojis until after I bag emojis are pussy shit
1,ON SIGHT Bitch I bet not see you in the streets trash ass nigga
1,Cuz u a hoe
1,You shoulda learned how to bake cuz bitches love cake
1,8220 Is it me or does Kim kardashian ain t looking as good no more 8221 still look better then these so called bad bitches
0,Can faggots of HoneyBooBoo imagine this internet world was created to trap them and feed them to Allah like gazelles IT StephenKing
2,bandana Orian They called me trailer trash for wearing my lil country getup 128545
1,8220 lol love you 8221 little bitch
1,When niggas gimme their mixtape and it s trash YEET Fatality
1,Olivia s pussy so good that he got Jake to sip tea with the enemy O P is the baddest bitch ScandalABC
1,my name is ollie bitch
1,If thats what yall hoes want then fuck it
0,You are an ignorant cunt
2,if u don t buy the box of colored goldfish you r a racist tbh
1,These new bottoms are something else You put nair on your pussy for the gram Ok
2,Thee Bears are trash tho
0,WooHoo New Black Kill Cracker babies Panthers to the rescue racist trash thugs Ferguson fergusonriot
1,Hate when bitches talk like they rey fuck your brains out then be like im just filrting lmao fuck u bitch
1,I can t stand a fuck these niggas ass bitch
1,get it Bc you called yourself a tool I called you a hoe Bc hoes are tools hahahaha I m so funny
2,8220 Name something trash 8221 Cavs
1,Nah my nigga just tried to set me up with the ugliest bitch of all time at the club just now We officially ain t friends no more dawg wtf
1,pause but niggas is bitches tho Boy niggaz b so bitch made u cud kiss em n da mouth
2,Mam Ren 233 e doet in haar rol net of ze ongesteld is Wat is ongesteld Van dat soort vragen waar je denkt hoe leg ik die weer uit
1,If u a messy bitch hell nawl i cant rock w You
1,I hate when a bitch got fucked up teeth and she trynna smile in her pictures tf lmfao
2,Charlie Crist doesn t have any more political parties to join but he could become a spokesman for a fan company
1,ima call his retarded ass
1,We live ina generation where we praise these hoes
0,I hate fat bitches
1,I said i don t like it it tastes like wolf pussy what How do you even know what that tastes like
1,Stevie J my nigga 128175 128175 bitch be on ten
1,Knockin a dent in dis big bitch FWM everywhere
1,oh I know dude I just went OFF ON HIS ASS I m done with that faggot
1,Ain t no bitch doe
1,If anxiety was a person I d kill that bitch so fuckin fast
1,hoes need to stay in hoes place fr
1,Sakurako legs spread wide as she takes a big cock deep in her 160 twat
1,You know you a bitch ass so I don t need to say it
1,Abby doesnt understand how beautiful she is bitch you is straight up trippin You know guys be droolin boutchu Dont play Lmao
0,gay fags
1,he said it s a black bitch 128561 128552 128533
1,How y all associate or even entertain that bitch ass nigga is beyond my comprehension
1,24 rozay idgt mad cuz Twan fuck his bitch 128514
1,8220 Where the hoes at 8221 shit u got em
1,8220 this dude a fucking legend bruh fuck her right in the pussy lmao true legendFuck her right in the pussy
2,Brown is a color so my eyes are colored
2,Flappy bird is gonna be the death of me
1,ya girl pussy is trash as fuck
1,I like herbal tea bitches no matter if anyone else does
0,he looks like a pretty dyke 128129 10024
1,Rihanna is currently dropping bombs on you bitches
1,rt me to wey I went to the job interview high then a bitch Straight stanking like dank haha eyes red then a hoe
2,My hair is trash I need to put a masque on it But that takes so much energy that I don t have
1,these hos really be hatin on Draya fine ass
2,yung nakalagay sa second page ng handout na may closed ended questions etc Tapos lalagay sa 1 2 yellow pad
1,He called me just to say he was deleting my number bitch please
1,lol I will be there in the morning hoe
1,Some guy at orientation got asked what his top 3 favorite music artists are and the first thing this bitch said was Usher
1,I m not fuckin wit October She on some new shit bitch cold
2,Remember that fear is there to guide you not cripple you
2,Wicked Oreo
1,Your a queer 128530 128530 128530 128530
1,I never seen a Asian or Chinese bitch pregnant shit I throught they kids just spawn like call of duty 128514 128557
1,shit he prolly is other than that everybody else trash
1,Gabby s a bitch amp turned on my xbox with her nasty foot
2,Whiteculture thinking weave is ratchet and ghetto while extensions are perfectly fine
1,Me and this bitch may not be the best of friends but this cover STUNNING LoveIt She ate that 128525 128525 128525 128525 128525
1,So glad I found a good girl and don t have to deal with these wild ass hoes they have nowadays Ratchets
1,9889 65039 9889 65039 why lie you re my nigguh 128526
1,8220 These hoes gon come amp amp go i feel it 8221
1,I just wish some females would look in the mirror b4 they hop on social networks amp talk down on hoes
1,Put yo bitch in the figure 4 and bedrock her
1,Go die in a hole bitches 9996
1,Teachers always think they slick bitches be subtweeting you in class and shit
1,All you pussies is losers all my niggas is winnin
1,aha your welcome niggah 128520
1,Chill bitch we ain t in love
1,ima knock da pussy out like fight night
0,just fuckin roasted this faggot
1,Damn change change niccas
1,white bitch
0,I hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat
1,How bitch how 8220 How is this ok
1,All my hoes got money she in the mall she ballin bitch buy something for me
1,Oh totes girl I m also blasting Mayday and wearing an oversized hoodie Get at me queer
1,I ll come rape your wife bitch boy
2,If the Yankees can t beat the Red Sox they don t even deserve to be in the playoffs yankees redsox mlb
1,My sister use to walk the blade EVERYNIGHT so the way I see it that bitch don t have NO PLACE to try amp tell me wtf I should amp shouldnt do
1,what that pussy do tho
1,It s still Spring bitch
1,me loving a hoe is ah No No
1,bitch that says traffic stop bitch stop making excuses
1,it s not colored in dumb dick
1,that hoe starleasha i heard she give uh nigga good ass education Lmao
1,you didn t even catch it pussy
1,LSU got a lot of thirsty muching nasty hoes Football team stay running thru yall meal ticket wanting hoes lol
1,Sooner or later ya pussy gon tell Me the truth let s hope it s not while I m in it cause Ima kill u
1,bitch im sick
1,bitch where you been
2,doing someone wrong for the sole reason that they did you wrong will only bring more negative karma amp energy into your li 8230
1,Thanks Walking Dead Bro Steve For Mend USMC Come on you son n bitches you want to live forever DoG
1,is having a birthday so make sure you tell that bitch be happy 128526 128522 127881 amp celebrate without drugs 128683
1,8220 one of your side chicks came up 5k 8221 them bitches know where I live I be hiding from my cuz
1,bitch you already know I would go crazy with out you
2,shout out to pullz cuz I kno if I was trash he would have kept it a buck I swear he had every I made jus cuz n actually bump dem too
1,you re a bitch
1,Good riddance bitches 128079 9996 128075
1,Leo Apolonio Look this niggah did a drive by on the bike
1,when a bitch twerking on you in the club and you peep the change in her pocket
0,Devin Hester s a bitch
1,8220 Boney as shit right 128514 8221 I seen em walking down the street Ctfu I was in the crib tho He a lucky nig
1,Feelings are a bitch to fucking control
1,Is you ready bitch cause my hair laid Yours
2,Oh it s Saturday funny time You better redneck necognize
1,I slid in your DMs so answer me bitch
1,Oh hell yeah Lol you know that nicca injury prone
0,You don t have any kids What are you one of them queers
1,I was given the same number as Mean Joe Greene in high school but was never as tough as that son of a bitch Respect
2,That was not good times Starting the mickey mouse club soon
0,the nig is fun to watch got to admit ebola boy can speak broken Spanish too lol
1,oh hell no u have no swag whats so ever not even a little bit with dem cheap ass pugs and why so have a rag on bitch u not black
1,Lowkey got a Fan of my hoop skills at lbcc aha he my niggah now lol
1,I don t care what any of you bitches say Kesha is awesome 10084 128076
1,Now put Ya ass on this dicc let me know you that baddest lit bitch
1,8220 no bitch hurry up lol 8221 im so hungry I can t focus 128553
1,If you got tats on your breast you a trash ass bitch and stay far away from me with Ya acid pussy
1,You re such a bitch Me
1,About to smack some peckerwoods in a Judge pit
2,HolySpirit God still share HIS Secrets Amos 3 7 blessings Jesus
1,Every frat should have gay brothers because they pull hella fine bitches to your parties Sigma Alpha Epsilon
2,Best CollegeGameday sign ever The Dak ness is spreading Charlie Murphy s True Hollywood Stories ChappelleShow
1,Slide up on a bad bitch Dat bitch look good
1,why do you call most guys that talk shit to you fags then You should use another word hypocrite
2,Hi Charlie eating leftover candy
1,I was nice to the dumb bitch then she puts her nose all up in my business Eat shit white trash hoe
0,hahahaha youza fuck wigger
1,If a bitch annoying she getting left
1,i m sorry i called you a gap toothed bitch its not your fault you re so gap toothed
1,My sister is a bitch My nephew got his first haircut and he s bald 128557
1,so ur a fag
1,not in Florida retard
1,Trust me when I say you shouldn t trust her if she tweets from bae to bruh real quick Only hoes can drop niggas real quick
1,If you have chemistry the only other thing you need is timing But timing s a bitch
1,And ima keep fuckn like I love this bitch 127908 128553
1,It s the dykes hunter dyke with a dyke
2,all that trash talk and we win championships You re boring me dude NationalChamps
1,Young jezzy dat nigguh
1,You got my name In your mouth but I got your bitch on my dick 128586
1,95 of the truly talented people i ve come across are retarded professionally 95 of the awful untalented people are on point and polite
1,How you just gon start some mess and try to break up that man home For 20 racks I ll kill that hoe for breezy fam
1,She got arrested for domestic violence against him Ugh bitch
1,Oregon chokes every year get off the field trash ass program RFT
1,bitches already twerkin on cinegram this shit may jus be better than instagram
1,Shout out to babes Love that bitch 128536 128073 128076
1,My ex wanna work it out bitch try yoga
1,That ass got a niggah hypnotized
1,If my tweets hit too close to home why you subbing me lil stupid ass bitch Check Ya own fucking self issues lil bitch
1,When you having a girls night and you cooking for ya bitches Ctfu GhettoGirls
1,8220 Just seen 2 pregnant bitches fight 8221 did the look like sumo wrestlers
2,Foley Abduction Linked to British Jihadi Kidnapping Ring via
1,never said I wanted to fuck a tranny
1,you re being a cunt right now
2,you should make me brownies
2,iphone 6 is trash watch me glo up
1,Why do I play these scary PC games Cuz im not a pussy and i like being scared shitless
1,Lawd I got so many enemies bitches I don t even know
1,How s this bitch wearing high heals right now
1,Being a sober soul just wasnt interesting bitch im living 5spmg GGL
1,Chillin w a couple of hoes that like hoes that like niggas that don 8217 t act like hoes
2,he s still a pogue though
2,Thanks Charlie
1,I be in yo bitch pussy like
1,thus you have the term redneck also The Creator is not mocked Good for you Excellent Precept Daughter
1,comeover here then bitch
1,Like god damn you dirty bitch
2,yes das def da problem if his teacher was a spear chucker he woulda gt both dose rite
1,Omfg this tattoo hurts like a bitch Painful
1,Scrappy mom run all his bitches away
1,hoes not women like to be the center of attention
1,I ll always remember feeling like I was no good Like I couldn t do it for you like that whack bitch could amp it s all because you lied
1,bitch
1,SLUT BUCKETS especially Dan He a hoe
1,let the hoe ass falcons get steven wackson and our 1st rd pick
1,Any chick that gets In a fight after the age 24 is a hoe
1,This niggah better remember to bring his sperrys
1,I m not defending Ray Rice but that double standard is a bitch ain t it
0,None of us went to these PRESTIGIOUS establishments so we re clearly not as superior as these fucking retards
1,hoe b4 bros smh
1,White bitches be lovin da colored men
1,These hoes ain t got nothin on ya 127926
1,Stop spoiling U fags
1,rape Of course The only way you could get pussy Smh
2,that would be the stunt in which crossed some water dressed as a dead man while his teabagger sheriff friend watched him
1,These hoes ain t loyal 128581 128175 128076
1,shoutout to that niggah Go follow
2,Came to training camp today to find Charlie Batch asleep on the curb
1,That hoe said my booty on fleek lmfaooo
1,21 you a bitch but you my bitch so we hella chillin also thanks for tolerating me and being my friend
1,Best said by there s a storm brewing bitch lmao
1,8220 Scrappy always on the reunion with hella hoes 128514 8221 real nigga lmao
1,Taylor Swift looks like the kinda bitch you would bring home and only get a dry handjob from
1,Camo day Catch me at school huntin for basic bitches
2,That crow has socks
1,All you need in life is bottles bitches and life lessons Sam Houston State
2,Well you got to see pom pom Pete
1,Aw that s cute your mom raised you to be a bitchy little cunt 128536
1,I l8v3 fuckin wit this nigga he getting all emotional he remind me of my bitch is that you Blake 50 8230
1,Can pornhub just get a gaming stream feature so these dumb bitches can gtfo get on it Katie lt 3
1,Holy shit Freddie Highmore was in Charlie and the Chocolate Factory Me rolls on the floor laughing
1,Harlem shake is just an excuse to go full retard for 30 seconds
1,8220 Dej loaf ever bitch wc today all it takes is a lil juice and these bitches want you 8221
0,lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin meswaagg
0,fuuck jalens a slow bitch
1,How u going to talk shit from another state that s dat pussy shit
1,I can t stand a Fag bitch like Fucc get out there amp make the MONEY 128184
1,Chiefs fans are the only ones that claim my takes are wrong about Dogshit trash Quarterback Alex Smith
2,A bird doesn t sing because it has an answer it sings because it has a song MAYA ANGELOU poetry writing
1,You tell me I m beautiful like you tell every other bitch Come on sir dobetter
1,8220 this bitch tried the wrong one 128514 128553 it ll all go down hill from now 128536 8221 128064
1,Knowing what you want doesn t make you a bitch It makes you a woman who won t settle for anything less than what she deserves
1,Stop hatin niggah I got ya girlfriend callin you a hater niggah 128514 128514 128514
2,I m a redneck but without the homophobia and racism
1,shit piss fuck cunt cocksucker motherfucker tits
1,why you gotta phone in your avi texting but you got negative bitches
2,Homemade Angel Food yellow cake with half inch chocolate frosting Devil s Food to die for Pecan Pie
1,That talentless skag IS a wardrobe malfunction
1,And now lookin ass niggas and lookin ass bitches will be the terms of 2014 Will be overused amp abused in every fucking way
1,Dnt play with yo girl heart thats why her pussy there for
1,Do I fuck her or feed her 8220 I hate fat thick bitches 8221
1,Twitter watching bitches
1,wet pussy makes the dick slip out 128166 128540
1,WHAT Smdh another bitch
1,i wouldnt for michaelangelo YAAAAAAASSS These hoes out of control
0,We Muslims have no military honour whatsoever we are sub human savages that slaughter unarmed men women amp children
1,bitch please Not gonna happen Nope
1,8220 8220 I can t remember all the girls I ve smashed 128563 128584 8221 On God 128588 hoe shit 8221 Not technically it takes 9996 65039
1,Mustard is yellow if my avi was big tits this would be an epic tweet
1,Pretty muthafucka pull up in this bitch like
1,got a bitch so bad you can t afford to fuck
1,of course bitch I kinda wanna attempt to play madden tho
2,Only good thing about this season FireCashman
1,Night bitches 9996
1,I got a cousin thats rollin Got a bitch in tha hoovers
2,I d kill to meet Charlie Sheen
1,If a nigga phone broke best believe he only gon memorize his main bitch number or the bitch that s cash in him out number 128175 128527
1,Don t give a man the pussy until he gives you a relationship Truth
1,In 5 years these hoes ain t gone be shit but a Dick head
1,please bitch i m a BELIEBER lt 3
1,Dedication 4 hoe
2,When will Joe stop telling PBO how to do his job You couldn t even keep a job in teabagger Florida morningjoe
2,The jigg is up
2,Now infuriated Jihadis are putting out murder requests on Saudi fighter pilots who participated in the bombings in Syria ISIS
1,I hate when old bitches 128117 wear clothes these young hoes be wearing 128135 128089 128096 like stay yo ass 9995 128530 in yo age group
2,Remember in 2001 when the Yankees were in Boston and the crowd was cheering USA instead of Yankees suck I love baseba 8230
1,gross ill stick with my galaxy it will still receive those nips
1,this bitch
1,Chris Brown reached maximum level of Icy with this hoe
1,These bitches so phoney 128514 128514 128514
1,Mary Jane my only bitch
2,128027 128176 128184 8220 its true that the early bird gets the worm first 8221
2,You said you be smoking strong but your wrong you been smoking trash and it aint in my lungs if it aint that pressure
1,Why do bitches put fuck a bio in they bio technically u still wrote a bio
1,bahaha karma is a bitch
1,these hoes ain t loyal
1,BITCH Stop thinking ur entitled to politically correct responses bitch
1,if you can t stand the heat get out of the kitchen Gratata swag bitch 128526
1,If you let your girl get disrespected and you don t do nothing you should of been born a bitch cuz only bitch niggas le 8230
2,If you don t like my tweets with my belief in Jesus Christ please respect it but don t mock it or make negative remarks 8230
1,bitch you still subtweets but not replying though 128514 128557 128524
1,faggot but you sent me hella nudes Hmmmm
2,Sen Harry Reid Lists all the Things Republicans Have Blocked in the Senate via He is ho 8230
1,bitches are hoes don t be surprised
1,Run it up first these hoes come later 9996 65039
1,I got some yard work i need done you got me Control your excitement sir 8220 Lets gooooo Teena bitch 8221
1,Cocky bitches with front teeth that stick out from suckin they thumb lt
1,Text ya bitch like ya man suck meet me at da birkin store tell em get his bands up 128527
1,Fuck the Yankees
1,ever wanna text somebody and be like bitch die I hope you don t wake up you low down dirty muthafxcka 128520
1,Jus tired to tell a nicca Young Thug was gah yesterday nicca ain t believe me 128530
1,I don t work for pussy the code of a real man
1,Simmons acted like a bitch when Doc left for LA 128514 128514
1,Wigga wigga wigga wigga wigga
2,thuggery Cheating Talking trash Who s doing that besides Jameis And isn t ND in the middle of cheating issues
1,No Cpt Commando is a hoe and a cocksucker
1,u knw me homie show the bitches no love
1,That s a mighty big bitch in the Saran Wrap dress lol
1,Venti iced water Make it snappy hoe
1,He wanna be my nigga but I m just trinna be his savings account 128553 128514 128557 128514 128557 omg imma funny ass bitch man but that s Real Shit 128175
1,Better nip that shit in the bud early
1,So sick of you fake ass hoes
2,Have their been any reports of an aerosolized virus that turns apes intelligent Seems like that kind of day
1,try this one Mikey none of that hick shit
1,A bitch will be quick to get mad if they have to write and essay but go post 1 000 tweets with ease
1,Hustling aint for everybody either Jus like certain niccas can t hoop or play football certain niccas can t hustle
1,You guys wanna skull Fuck some clay birds this weeknd
1,Webbie to retarded
0,I bet you think you a no chill savage huh Fucking faggot
2,Thank you Captain It ll never be the same Jeter2
2,momma said no pussy cats inside my doghouse
1,bruh why it look like a niggah dick slapped the baby 128514
1,Y all ain t gots no colored folk on da show I tinks dats be racist and shit TheToddShow
1,Big Sean is 5 7 and 159 pounds yet he calls everyone lil bitch You the lil bitch Sean you the lil bitch
1,I m use to these hoes don t play
1,Beyonc 233 seems like a bitch
2,nah they let French Montana spit trash at will
1,Highland BitchK Them bitches stupid on Bloods I d fuck with Deja thoe 128077
1,Don t know no ugly bitches Don t know no broke niggas
1,Thats not ya bitch if she dont love giving you head
1,i hate ah dirty house foul living bitches
1,byee iverrishaa 128514 128514 ghetto ass name
1,ugh 8230 the bitch name was Leather 8230
2,if you re gonna trash talk my piercings don t say it in front of my best friends 128514 128514 128514 128514
1,the whole bunch of the trash needs 2 jus go away they r jus trash
1,I need some new hoes
2,My teacher always says Has a man ever abused his wife while using marijuana Not unless she hides the Oreo cookies then she deserves it
1,It s October babe you don t have to be a hoe anymore
1,pimps up pimps up hoes down Future voice
1,Another high point was a Hungarian calling me cheat fuck and cheat pussy for doing well
2,When you look like trash and someone compliments you
1,All of my bitches know they temporary
2,thanks Now go clean that trash can ya lil nasty Lol
1,U bitches ain t paying my bills so FUCK YOU
1,ahhh stupid bitch
1,Hate when hoes try to lead u on naw like lil bitch im coool
1,A man will cheat on his woman Fuck 20 different bitches in 1 year
1,I guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie
2,I was in love with Charlie 128553
1,Jus need my nig Mack Wilds to win fk the award tho
1,laughing on the inside thinking that s what yo bitch ass get fuck boy
1,In class tearing up like a bitch
1,wud up nig I gotta new number 3136139299 text me
2,In 2014 you tweeted that Migos were trash Care to explain 2064 Supreme Court Confirmation Hearing
1,Subtweettweettweettweet cuz skinny niggah but my dick long
1,I can t stand this dumb fucking bitch
2,Obama I will always do what is necessary to protect the American people and defend against evolving threats to our ho 8230
0,ape Fuck u broke ass racist
1,bitches cant finish a 6 inch sub but want a 13 inch dick
2,All good things must come to an end that s all right get em tomorrow Yankees
1,I heard you wit that bitch that everybodyyyyy fuckingggggg
2,you re the sole reason I come to that chipotle incase you didn t know Keep up the good work babe
1,bitch u bs how fck yah 9996 65039 128553 128514 128514 128080 128079 128526 128129
2,The Knicks are still trash Melo signed for the money he don t even care about being on a good winning team
1,These hoes was just really fighting ova Some rally s tho on 30th 128514 128514
1,What faggot complained about stretch marks My nigga them shits taste like the swirls on cinnamon toast crunch
1,I m in the zone like the secondary no lie bitch I m flier then a pet canary
1,You drink light beer Hahahahahahahahahahaha what a pussy
1,so many hoes 128514 128514
1,Plot twist bitch
2,For those wondering why DHS was buying up all the ammo now you know Once the Charlie Manson er race war starts its on POTUS
1,When did gum get so soft you sons of bitches
2,there is a bird here on the ground and it s still alive I can t believe it
0,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas
1,lmfao sorry bitch no one likes you wes
1,your voice mail little bitch ass nigga
1,That bitch can t touch me
1,bitch dont even think about playin wit me
1,yeah hoe ass nigga 128532 128532 128532
0,Jai may make an appearance at the party love that fag
1,I m in this bitch 128563 128563 128563 128563 like a mf 128514 128514 128514 128514 9996 65039 127811 128080 128168
1,Snail hoe my parents just left they gonna be gone for 15 mins Snail ok Snail hoe Im horny af Snail
2,Her excuse is when I die u can have all my gold I don t even like yellow gold anymore I gave her all of mine
1,Behind that twinkle in your eyes I can see the bitch in you 128064 128076
1,cant no bitch make me mad over a nigga i already had
1,I know a lot of using ass hoes that just want bread an wheels from nigga go grind bitch 10071
2,I want some monkey bread
2,Up like an eagle tryna catch the early bird that catches the worm
1,bitch dat was a low blow
1,That pussy is never yours it s just your turn remember that 128175
1,Happy birthday to literally the craziest bitch I know I m so happy I m related to u 128540
1,porn android iphone ipad sex xxx Facial Blonde tranny whore gets rammed and facialized
1,8220 Chad Jordan in this bitch 8221 I m crying
1,Couldn t pull my nigga in ya wettest dreams hoe 128526
1,lol bitches aint shit
1,I say it all the time same with fag and queer it s all about the context I suppose some people are just looking to get offended
1,niggas be on pussy shit
1,Everybody got some to say 128129 everybody hate 128553 if you ask me 9757 65039 every bitch gay 128525 128525
1,Stop using the word redskin s
1,Scorpio aka hoe season right around the corner
1,riding with my bros still don t trust these hoes
1,I just want the bad hoes and I wanna reach the children
1,Obama ain t playin with these hoes
0,So I decided to drive to the good walmart where the colored folks don t go bc it s food here
1,Bum ass hoe
1,Dats y I don t argue wit Dese bitches lol
1,That bitch got a red COOTCHEE rover and shit 128514 128514 128514 128514 128514
1,Remember when I said Uchiha 8217 s are faggots This week Sasuke reaffirms that with flying colors
1,I m sick of you hoes oml
1,If she thick and you get her pregnant she gonna become fat and you gonna be the nigga with the big bitch
1,Looked like you but at the same time looked like some biker bitch or punk rock bitch from a 90 s movie
1,how many of U hoes bad ass little kids dont their medication and cut up in school every week
1,Yuh bitch voz de mando at ok was the best mf Friday yet
1,ay nigguh so when ya coming back
1,Bring another bitch for a real nigga
2,Plenty of Kobe vs Dwight trash talk after the game too
1,128077 One a y all b tches gon end up dead over a screen shot thinkn that sh t funny ain t too many niccas gon laugh at that b
1,Lil bitch you ain t know you can never score from the sideline hoe
2,Meet India 8217 s amazing death defying monkey king 8594
1,faggot alert
1,Lmao if I catch u in tha field I m blowin 128299 128168 128299 128168 128299 128168 8220 shut yo bitch ass up opp lol 8221
1,I can t entertain these hoes or these broke niggas
2,8220 What 8217 s going to be your pick for SelectionSunday 2for5 WatchLikeaKing Dis make colored folk happy
1,lol his matches from the early 90 s when he was IC champion the bitches really would go ham
2,This my dog telling me he is done playing frisbee for now lazy mutt
1,I made you bitch
1,They be looking at Tom Brady while he going off on tge sidelines like Whatever bitch Lol
1,yea I listen to that hoe when I wake up
1,I got weed Come over faggot
1,fuck them hoes I have bigger problems like do you ever cook at your house lmao
2,Getting off twitter jigg trynna stress me out more I don t need this type of heat 128553
1,me either but if the bitch like put on that Beyonc 233 nigga ain t gone hesitate
1,8220 Y all big braid gelled baby hair havin bitches look like Dashiki from Don t Be a Menace This is not up for discussion 8221 128514
2,8220 My Lakers are going to be so trash this season I can t wait 128588 128079 128530 8221
1,Selena mothered these hoes
1,Play some fuck bitches get money music
1,faggot time HE CIRCLED THE BLOCK FOR 3 HOURS
1,Iont care about where a n a been where a bitch goin or the kinda shit they been thru
1,If you are out clubbing every weekend and leaving your child with your baby momma I don t wanna hear you bitch about child support 128056 9749
1,she sucks bitch cant even pretend dance
1,nice account faggot
1,Charlie Sheen is too real major fucking respect for Charlie Sheen
1,If I DM u don t announce it to the timeline bitch I m tryna fuck on the low
1,It s funny how girls are crying over their nudes being on IG like bitch why you sending nudes to begin with
1,Mansion Elan tonight bitch gt gt gt gt
1,your still a little pussy tomcat 128569
0,this is retarded
1,Is dem I wants to has my weenis swingin but da twitter say day shut my colored ass down
1,yeah yo girlfriend a bitch I hope she got the hives
1,If it wasn t for this blanket my nips would be harder than the search for Anne Frank
1,128553 128514 bitches they get bat or sumn ak voice
1,Now the title bitch doesn t apply to all women but all women have a lil bitch in em
1,8220 Twitpic your reaction if you find out the love of your life selling pussy sold pussy on backpage 8221
1,A bird just smacked right into my car window My parked car window 128528 scared the fuck outta me
1,I ain t talking onna phone butch we straight TEXTING Ion wanna go to the movies bitch we SEXIN 128175
1,Can t wait to eat metropole and see my friends Bring on those damn yellow penguins ro
1,Open up her legs and filet mignon that pussy
1,Just a young niggah wit a promised future
1,the witches took them hoe
1,8220 I m Trynna find a bitch with a fat ass 8221
1,If ya girl texts back slow you gotta hit her with the so who else you texting Watch That bitch get more defensive than dwig 8230
1,the genesis of my tna watching is so bad I can t even mock live tweet it
1,One of the BIGGEST ARRESTS of a loudmouth bitch was ReeseWitherspoon SO WHY A Nigga gotta act like a whitebitch to the POLICE
1,I can t believe these ghetto fucks left this little kid next to me He s now playing with fucking everything Odds of his survival Minimal
1,Fuck the courts How is a 35 fine add up to 445 MF dollars bitch
1,i m also looking to hire full time bitches
1,Only things that calm me down pussy and some Cali tree
1,I m gonna drink monster til I sue we gettin the bitch GottaGetThe30
2,JSU coach Omar Johnson It s what u do against the ball U throw it hit it catch it Doesn t matter if the Yankees are 8230
1,How bitches be when soccer players take their shirt off
1,the seamstress gon do MOB Action in this bitch u meaningless to da crew
1,These hoes ain t loyal man thats the realest shirt i seen tonight A chick with a flip phone robbed me
0,One less little nigger that would grow up into a big nigger
1,negro please
1,a Alex Smith broke his pussy
2,Every time I play a Patapon game and hear the Ushishi Theme I think of a beatboxing monkey YO YO YO GET UPPA
1,fight Expose hoes do some super gay shit anything negative since that s how society works
0,yea what did it do for Maidana It made him a greedy faggot loser Atleast Broner is black
1,When People write a review of my comedy that starts with I m not easily offended but this was just not funny that cunt 8230
1,Oh man its 5 am you off a molly ho where the fuck ya seed at fixed
1,Just start blocking dissenters you coward pussy Patiently awaiting a drop in my Twitter followers Nothing yet Oh well
1,Five things I ll never give a bitch 9757 65039 1 My Heart 2 My Weed 3 My Money 4 My Twitter 5 My Netflix password 128175 128175 128175 128175 128175 128175 128175
1,Yes I m a hairy white man with redneck tendencies who absolutely loves Aretha Franklin Fuck you hater
2,Here s your first look at Charlie Cox as Matt Murdock in Marvel s on Netflix NYCC
1,QTNA How y all bitches gon breast feed wit nipple rings 128563 128534
1,I know ya friends tellin u leave me for good but fuck them hating ass hoes babe
2,y all got the Taxis right now And can I get the Oreo 5 s right now if possible
1,Im hooked on money The pussy and weed is just a bonus
